url,types,app_id,name,recomm_id
https://store.steampowered.com/app/230190/War_for_the_Overworld/,app,230190,War_for_the_Overworld,"262280,3720,591460,280720,224500,750520,1055090,521150,463530,726110"
https://store.steampowered.com/app/646910/The_Crew_2/,app,646910,The_Crew_2,"24740,359800,232010,447020,253710,427730,605740,310560,212070,397340"
https://store.steampowered.com/app/16810/Sid_Meiers_Civilization_IV_Colonization/,app,16810,Sid_Meiers_Civilization_IV_Colonization,"3910,8800,226840,646500,314980,370540,208520,530110,248510,932780"
https://store.steampowered.com/app/805550/Assetto_Corsa_Competizione/,app,805550,Assetto_Corsa_Competizione,"310560,824720,431600,457330,605740,493490,286570,766570,704030,226580"
https://store.steampowered.com/app/65800/Dungeon_Defenders/,app,65800,Dungeon_Defenders,"236110,201790,345180,239070,272470,200710,102600,824460,320040,418340"
https://store.steampowered.com/app/942970/Unheard/,app,942970,Unheard,"373390,420740,536530,257510,631570,552590,370910,573320,520600,375440"
https://store.steampowered.com/app/39120/RIFT/,app,39120,RIFT,"442080,263500,287920,113420,407530,253710,834910,355840,361800,349480"
https://store.steampowered.com/app/447020/Farming_Simulator_17/,app,447020,Farming_Simulator_17,"289950,232010,1044980,646910,605740,446800,397340,9480,65790,491530"
https://store.steampowered.com/app/253710/theHunter_Classic/,app,253710,theHunter_Classic,"530700,664460,371660,39120,304930,10680,390670,723780,91600,12830"
https://store.steampowered.com/app/633460/Tannenberg/,app,633460,Tannenberg,"242860,736220,775940,496240,530700,860020,551610,494840,333950,2630"
https://store.steampowered.com/app/591960/Animation_Throwdown_The_Quest_for_Cards/,app,591960,Animation_Throwdown_The_Quest_for_Cards,"282900,383080,393530,246420,353270,329110,588430,327030,400910,426000"
https://store.steampowered.com/app/528740/Operation_New_Earth/,app,528740,Operation_New_Earth,"342200,929490,390670,253710,375230,4920,507490,755800,672680,829590"
https://store.steampowered.com/app/333600/NEKOPARA_Vol_1/,app,333600,NEKOPARA_Vol_1,"602520,654880,402180,570840,668630,615530,345610,340730,451760,313740"
https://store.steampowered.com/app/671510/DESOLATE/,app,671510,DESOLATE,"321360,287920,355180,349700,9200,355840,227100,226700,113420,314280"
https://store.steampowered.com/app/496240/Onward/,app,496240,Onward,"860020,551610,633460,775940,736220,744600,242860,505740,640800,530700"
https://store.steampowered.com/app/1056960/Wolfenstein_Youngblood/,app,1056960,Wolfenstein_Youngblood,"562860,415590,10680,678800,9200,21100,41000,204340,564310,91600"
https://store.steampowered.com/app/1055090/Embark/,app,1055090,Embark,"280720,733460,409590,333950,254200,402710,588210,386590,369080,418030"
https://store.steampowered.com/app/38420/Fallout_Tactics_Brotherhood_of_Steel/,app,38420,Fallout_Tactics_Brotherhood_of_Steel,"300550,38400,921800,466300,226840,760060,234650,559100,237930,25900"
https://store.steampowered.com/app/206420/Saints_Row_IV/,app,206420,Saints_Row_IV,"9480,304530,647830,201790,45740,313690,12120,405310,249130,12200"
https://store.steampowered.com/app/568220/Lobotomy_Corporation__Monster_Management_Simulation/,app,568220,Lobotomy_Corporation__Monster_Management_Simulation,"501320,871420,506610,304650,1520,483980,1016730,814540,394310,699920"
https://store.steampowered.com/app/410340/Liftoff_FPV_Drone_Racing/,app,410340,Liftoff_FPV_Drone_Racing,"462480,841290,824720,300380,831530,907190,667530,697630,881130,880200"
https://store.steampowered.com/app/237310/Elsword/,app,237310,Elsword,"495910,236110,442080,354200,39120,215830,418340,335240,292480,35720"
https://store.steampowered.com/app/503560/911_Operator/,app,503560,911_Operator,"606971,793460,759080,936490,246620,686200,848310,239820,494840,868360"
https://store.steampowered.com/app/322170/Geometry_Dash/,app,322170,Geometry_Dash,"494580,218060,818060,270210,63710,670930,584400,397950,207490,1069270"
https://store.steampowered.com/app/544750/SOULCALIBUR_VI/,app,544750,SOULCALIBUR_VI,"411830,838380,511680,262150,349040,716710,626690,215830,383980,45760"
https://store.steampowered.com/app/34270/SEGA_Mega_Drive_and_Genesis_Classics/,app,34270,SEGA_Mega_Drive_and_Genesis_Classics,"584400,366250,312610,71162,280520,200940,799510,484930,467220,2300"
https://store.steampowered.com/app/466300/Planescape_Torment_Enhanced_Edition/,app,466300,Planescape_Torment_Enhanced_Edition,"38420,204030,281640,17450,858100,311290,243930,384110,25900,285800"
https://store.steampowered.com/app/587430/I_Expect_You_To_Die/,app,587430,I_Expect_You_To_Die,"322500,800200,270010,1081250,261820,912560,450050,529500,651060,961710"
https://store.steampowered.com/app/801630/UNDER_NIGHT_INBIRTH_ExeLatest/,app,801630,UNDER_NIGHT_INBIRTH_ExeLatest,"411370,45760,383980,261180,716710,564150,544750,553310,242700,511680"
https://store.steampowered.com/app/239820/Game_Dev_Tycoon/,app,239820,Game_Dev_Tycoon,"686680,943130,346900,287980,567750,246420,247020,222730,749270,285330"
https://store.steampowered.com/app/320040/Moon_Hunters/,app,320040,Moon_Hunters,"239070,768950,793340,200710,345180,452060,540100,65800,323220,487000"
https://store.steampowered.com/app/392160/X4_Foundations/,app,392160,X4_Foundations,"201310,290300,788630,588210,369530,320340,1088600,252870,398170,244030"
https://store.steampowered.com/app/427290/Vampyr/,app,427290,Vampyr,"532790,378648,449800,606280,239250,487720,345230,505230,414700,115320"
https://store.steampowered.com/app/285330/RollerCoaster_Tycoon_2_Triple_Thrill_Pack/,app,285330,RollerCoaster_Tycoon_2_Triple_Thrill_Pack,"285310,24780,678390,222730,239820,40970,606800,603940,715050,750520"
https://store.steampowered.com/app/285310/RollerCoaster_Tycoon_Deluxe/,app,285310,RollerCoaster_Tycoon_Deluxe,"285330,24780,694130,591460,3720,222730,1083300,750520,877080,868360"
https://store.steampowered.com/app/399810/Call_of_Cthulhu/,app,399810,Call_of_Cthulhu,"391720,914020,4720,749050,22340,272060,506610,505230,414700,288160"
https://store.steampowered.com/app/1058020/STAR_WARS_Battlefront_Classic_2004/,app,1058020,STAR_WARS_Battlefront_Classic_2004,"32380,208200,362890,2300,238210,292730,405820,13520,20530,204340"
https://store.steampowered.com/app/362890/Black_Mesa/,app,362890,Black_Mesa,"290930,673130,420,13520,312210,346330,402710,415590,330580,261820"
https://store.steampowered.com/app/544550/Stationeers/,app,544550,Stationeers,"402710,418030,333950,588210,351290,655290,467570,244770,386590,333340"
https://store.steampowered.com/app/647830/LEGO_Marvel_Super_Heroes_2/,app,647830,LEGO_Marvel_Super_Heroes_2,"313690,405310,249130,213330,829110,206420,352400,438640,209000,9480"
https://store.steampowered.com/app/427730/Whos_Your_Daddy/,app,427730,Whos_Your_Daddy,"305620,266430,418030,521890,252870,368360,333950,416590,655290,674500"
https://store.steampowered.com/app/304930/Unturned/,app,304930,Unturned,"312210,355840,351290,280790,113420,349700,418030,734580,851080,298610"
https://store.steampowered.com/app/55150/Warhammer_40000_Space_Marine/,app,55150,Warhammer_40000_Space_Marine,"203750,47780,235600,21100,226720,222480,15620,13570,8080,65930"
https://store.steampowered.com/app/978680/Substance_Painter_2019/,app,978680,Substance_Painter_2019,"489180,665300,919280,671190,1020820,1046770,517170,939920,979010,967130"
https://store.steampowered.com/app/342940/Project_Gorgon/,app,342940,Project_Gorgon,"658980,372800,834910,829590,707010,1001040,455300,679270,984070,389040"
https://store.steampowered.com/app/247000/Talisman_Digital_Edition/,app,247000,Talisman_Digital_Edition,"246420,253510,397390,596821,596820,329110,285800,293260,270790,931650"
https://store.steampowered.com/app/394510/HELLDIVERS_A_New_Hell_Edition/,app,394510,HELLDIVERS_A_New_Hell_Edition,"727930,270550,459830,277430,250110,397390,921890,427730,345180,678800"
https://store.steampowered.com/app/566860/VR_Dungeon_Knight/,app,566860,VR_Dungeon_Knight,"705100,954280,375480,755410,921970,880200,626020,606870,638830,625000"
https://store.steampowered.com/app/853770/MAXIMUM_Action/,app,853770,MAXIMUM_Action,"673130,562860,937870,802200,1051840,337320,362890,696370,330580,607760"
https://store.steampowered.com/app/24980/Mass_Effect_2/,app,24980,Mass_Effect_2,"901242,474960,292140,17450,243930,204030,22300,203160,219780,338390"
https://store.steampowered.com/app/469610/Rick_and_Morty_Virtual_Rickality/,app,469610,Rick_and_Morty_Virtual_Rickality,"698720,657200,416590,304530,332570,506610,447530,250260,698780,520600"
https://store.steampowered.com/app/349040/NARUTO_SHIPPUDEN_Ultimate_Ninja_STORM_4/,app,349040,NARUTO_SHIPPUDEN_Ultimate_Ninja_STORM_4,"280160,449800,418340,28000,544750,405310,35720,8080,209000,647830"
https://store.steampowered.com/app/307780/Mortal_Kombat_X/,app,307780,Mortal_Kombat_X,"242700,12130,697870,838380,349040,45760,261180,222480,262150,544750"
https://store.steampowered.com/app/521890/Hello_Neighbor/,app,521890,Hello_Neighbor,"967050,503350,416590,352460,427730,466240,10680,434570,434730,489360"
https://store.steampowered.com/app/418650/Space_Pirate_Trainer/,app,418650,Space_Pirate_Trainer,"496240,362890,853770,252870,673130,367270,408900,607760,744600,787550"
https://store.steampowered.com/app/226840/Age_of_Wonders_III/,app,226840,Age_of_Wonders_III,"25900,10500,285800,270790,333880,38420,760060,9450,15620,300550"
https://store.steampowered.com/app/388090/Five_Nights_at_Freddys_4/,app,388090,Five_Nights_at_Freddys_4,"489360,506610,568090,738060,416590,485380,521890,305620,505230,414700"
https://store.steampowered.com/app/7670/BioShock/,app,7670,BioShock,"528550,281610,480650,383870,371660,39150,418030,1065970,967050,838380"
https://store.steampowered.com/app/840800/Outlaws_of_the_Old_West/,app,840800,Outlaws_of_the_Old_West,"333340,254200,876650,402710,834910,829590,263200,658980,409590,244770"
https://store.steampowered.com/app/200710/Torchlight_II/,app,200710,Torchlight_II,"345180,41500,272470,793340,487000,400170,225640,768950,235540,39190"
https://store.steampowered.com/app/600750/Star_Trek_Timelines/,app,600750,Star_Trek_Timelines,"441340,17440,24720,206500,281610,39120,591960,329110,588430,236110"
https://store.steampowered.com/app/555880/Sairento_VR/,app,555880,Sairento_VR,"543390,914620,562860,557180,995450,853240,906680,825500,551610,496240"
https://store.steampowered.com/app/521150/Another_Brick_in_The_Mall/,app,521150,Another_Brick_in_The_Mall,"672630,598330,280720,733460,738610,606800,673610,848310,750520,1055090"
https://store.steampowered.com/app/321410/Command_Modern_Air__Naval_Operations_WOTY/,app,321410,Command_Modern_Air__Naval_Operations_WOTY,"397180,1520,312980,314980,65790,792490,870520,736220,494840,775940"
https://store.steampowered.com/app/332570/Amazing_Frog/,app,332570,Amazing_Frog,"266430,298610,418030,605740,252870,333950,842140,351290,655290,312210"
https://store.steampowered.com/app/400940/Budget_Cuts/,app,400940,Budget_Cuts,"409320,521890,252630,747340,489360,261820,436110,311250,362890,555880"
https://store.steampowered.com/app/503940/Railway_Empire/,app,503940,Railway_Empire,"446800,225420,310470,285330,24780,40970,671440,39650,73010,593490"
https://store.steampowered.com/app/24780/SimCity_4_Deluxe_Edition/,app,24780,SimCity_4_Deluxe_Edition,"285330,285310,868360,877080,40970,606800,57690,23490,678390,239820"
https://store.steampowered.com/app/346900/AdVenture_Capitalist/,app,346900,AdVenture_Capitalist,"842150,239820,603940,426000,397900,462930,929010,246420,625860,1082720"
https://store.steampowered.com/app/506610/Five_Nights_at_Freddys_Sister_Location/,app,506610,Five_Nights_at_Freddys_Sister_Location,"489360,388090,568090,738060,416590,749050,777200,967050,521890,505230"
https://store.steampowered.com/app/553310/Lethal_League_Blaze/,app,553310,Lethal_League_Blaze,"261180,263020,383980,822810,45760,296470,270450,244730,941160,1026130"
https://store.steampowered.com/app/384190/ABZU/,app,384190,ABZU,"493200,874270,911510,275100,912000,383870,582270,331870,580200,988100"
https://store.steampowered.com/app/605740/Flashing_Lights__Police_Firefighting_Emergency_Services_Simulator/,app,605740,Flashing_Lights__Police_Firefighting_Emergency_Services_Simulator,"655290,332570,252870,386590,266430,418030,333950,298610,824720,588210"
https://store.steampowered.com/app/208580/STAR_WARS_Knights_of_the_Old_Republic_II__The_Sith_Lords/,app,208580,STAR_WARS_Knights_of_the_Old_Republic_II__The_Sith_Lords,"32460,32340,560170,6080,32310,528550,281610,480650,383870,371660"
https://store.steampowered.com/app/731490/Crash_Bandicoot_N_Sane_Trilogy/,app,731490,Crash_Bandicoot_N_Sane_Trilogy,"360830,71340,207490,200940,799510,71162,559630,584400,213610,316790"
https://store.steampowered.com/app/901242/Mass_Effect_2_Digital_Deluxe_Edition/,app,901242,Mass_Effect_2_Digital_Deluxe_Edition,"24980,474960,292140,17450,243930,204030,22300,203160,219780,338390"
https://store.steampowered.com/app/804490/Creed_Rise_to_Glory/,app,804490,Creed_Rise_to_Glory,"528550,281610,480650,383870,371660,39150,418030,1065970,967050,838380"
https://store.steampowered.com/app/495910/Dungeon_Fighter_Online/,app,495910,Dungeon_Fighter_Online,"215830,237310,442080,846110,598700,449800,418340,217750,340170,11610"
https://store.steampowered.com/app/319630/Life_is_Strange__Episode_1/,app,319630,Life_is_Strange__Episode_1,"237850,474960,352520,427660,388880,345390,224460,319320,371300,358090"
https://store.steampowered.com/app/329110/Gems_of_War__Puzzle_RPG/,app,329110,Gems_of_War__Puzzle_RPG,"246420,591960,247000,236110,625860,227580,402840,35720,452570,305260"
https://store.steampowered.com/app/654880/Dream_Daddy_A_Dad_Dating_Simulator/,app,654880,Dream_Daddy_A_Dad_Dating_Simulator,"345610,602520,520600,340730,570840,678190,333600,616250,668630,313740"
https://store.steampowered.com/app/311290/SpellForce_3/,app,311290,SpellForce_3,"7520,268870,225640,281610,39120,38420,466300,349040,226840,200710"
https://store.steampowered.com/app/588430/Fallout_Shelter/,app,588430,Fallout_Shelter,"733460,329430,254200,386590,761830,280790,24720,340050,386260,409590"
https://store.steampowered.com/app/626690/Sword_Art_Online_Fatal_Bullet/,app,626690,Sword_Art_Online_Fatal_Bullet,"215830,346730,39120,449800,442080,201790,511680,9480,671510,206420"
https://store.steampowered.com/app/305620/The_Long_Dark/,app,305620,The_Long_Dark,"433170,851080,655290,466500,369080,427730,914620,333950,327860,340050"
https://store.steampowered.com/app/463530/Empires_of_the_Undergrowth/,app,463530,Empires_of_the_Undergrowth,"328080,280720,733460,591460,341710,738610,1055090,672630,224500,848310"
https://store.steampowered.com/app/500/Left_4_Dead/,app,500,Left_4_Dead,"4920,41700,9200,284080,304930,21690,10680,21100,235540,91600"
https://store.steampowered.com/app/551170/Onmyoji/,app,551170,Onmyoji,"931650,558100,412310,699040,861050,591960,840800,215830,236110,1016730"
https://store.steampowered.com/app/590380/Into_the_Breach/,app,590380,Into_the_Breach,"1097530,546430,370020,311720,364200,639300,882590,296970,351480,838990"
https://store.steampowered.com/app/47410/Stronghold_Kingdoms/,app,47410,Stronghold_Kingdoms,"227180,699040,700030,361800,301520,500710,255251,263500,255250,39120"
https://store.steampowered.com/app/246620/Plague_Inc_Evolved/,app,246620,Plague_Inc_Evolved,"427730,333950,686200,686680,239820,304930,305620,494840,222730,848310"
https://store.steampowered.com/app/391220/Rise_of_the_Tomb_Raider/,app,391220,Rise_of_the_Tomb_Raider,"203160,8140,606280,339340,8000,613270,431650,24980,901242,48190"
https://store.steampowered.com/app/1029890/Layers_of_Fear_2/,app,1029890,Layers_of_Fear_2,"391720,253110,975470,299950,505230,384110,774811,749050,359940,330260"
https://store.steampowered.com/app/208650/Batman_Arkham_Knight/,app,208650,Batman_Arkham_Knight,"209000,35140,200260,233290,115320,311340,12120,498240,48190,424840"
https://store.steampowered.com/app/342200/MechWarrior_Online_Solaris_7/,app,342200,MechWarrior_Online_Solaris_7,"736220,390670,530700,253710,65790,12830,439370,39120,775940,242860"
https://store.steampowered.com/app/505230/Pathologic_2/,app,505230,Pathologic_2,"384110,733300,617590,427290,506610,532790,414700,320240,391720,568090"
https://store.steampowered.com/app/4570/Warhammer_40000_Dawn_of_War__Game_of_the_Year_Edition/,app,4570,Warhammer_40000_Dawn_of_War__Game_of_the_Year_Edition,"9450,15620,363680,281610,507490,55150,620590,322910,553210,586910"
https://store.steampowered.com/app/736220/Post_Scriptum/,app,736220,Post_Scriptum,"242860,530700,633460,775940,390670,7830,30,65790,12830,496240"
https://store.steampowered.com/app/726110/Overcrowd_A_Commute_Em_Up/,app,726110,Overcrowd_A_Commute_Em_Up,"591460,750520,686680,672630,848310,738610,864680,521150,606800,673610"
https://store.steampowered.com/app/441340/Elite_Dangerous_Horizons_Season_Pass/,app,441340,Elite_Dangerous_Horizons_Season_Pass,"244770,24720,290300,252870,329130,17440,237870,788630,464360,588210"
https://store.steampowered.com/app/877080/Seeds_of_Resilience/,app,877080,Seeds_of_Resilience,"868360,678390,760650,774351,672630,733460,224500,285310,24780,446800"
https://store.steampowered.com/app/322500/SUPERHOT/,app,322500,SUPERHOT,"521890,270010,651060,555880,775940,657200,581630,416590,564310,457210"
https://store.steampowered.com/app/494840/UBOAT/,app,494840,UBOAT,"803980,775940,333950,733460,655290,409590,633460,679260,496240,1055090"
https://store.steampowered.com/app/12120/Grand_Theft_Auto_San_Andreas/,app,12120,Grand_Theft_Auto_San_Andreas,"12100,12200,9480,28000,40990,311340,223470,13570,13520,204340"
https://store.steampowered.com/app/447530/VA11_HallA_Cyberpunk_Bartender_Action/,app,447530,VA11_HallA_Cyberpunk_Bartender_Action,"282900,520600,914800,654880,602520,495890,925520,699080,610810,844660"
https://store.steampowered.com/app/10500/Total_War_EMPIRE__Definitive_Edition/,app,10500,Total_War_EMPIRE__Definitive_Edition,"226840,646500,1076920,553210,926580,38420,760060,40960,242860,268400"
https://store.steampowered.com/app/760060/Mutant_Year_Zero_Road_to_Eden/,app,760060,Mutant_Year_Zero_Road_to_Eden,"521890,281640,402570,650440,38420,226840,559100,293260,553210,370020"
https://store.steampowered.com/app/22370/Fallout_3_Game_of_the_Year_Edition/,app,22370,Fallout_3_Game_of_the_Year_Edition,"22300,41700,238010,39500,618330,371660,19900,13520,40300,40390"
https://store.steampowered.com/app/733790/Not_Tonight/,app,733790,Not_Tonight,"966660,421040,654080,814540,370910,573320,233740,400630,284390,567380"
https://store.steampowered.com/app/208200/Doom_3_BFG_Edition/,app,208200,Doom_3_BFG_Edition,"2300,41700,2290,238210,13520,3730,222480,409320,22340,660990"
https://store.steampowered.com/app/323220/Vagante/,app,323220,Vagante,"239350,579840,540100,588650,239070,314410,257750,295670,384500,241600"
https://store.steampowered.com/app/252870/PULSAR_Lost_Colony/,app,252870,PULSAR_Lost_Colony,"588210,418030,402710,655290,312210,244770,298610,351290,330580,266430"
https://store.steampowered.com/app/413410/Danganronpa_Trigger_Happy_Havoc/,app,413410,Danganronpa_Trigger_Happy_Havoc,"476650,477740,777200,520600,501790,492630,358090,687260,603680,368360"
https://store.steampowered.com/app/215830/Closers/,app,215830,Closers,"495910,598700,626690,217750,679270,237310,236110,442080,411830,361800"
https://store.steampowered.com/app/588650/Dead_Cells/,app,588650,Dead_Cells,"241600,239350,356650,401710,685400,905070,323220,452060,542350,542400"
https://store.steampowered.com/app/673950/Farm_Together/,app,673950,Farm_Together,"405710,346730,298610,580200,713460,829660,605740,252870,418340,201790"
https://store.steampowered.com/app/236110/Dungeon_Defenders_II/,app,236110,Dungeon_Defenders_II,"201790,305260,296300,206500,263500,343630,674400,65800,39120,237310"
https://store.steampowered.com/app/223850/3DMark/,app,223850,3DMark,"629520,384300,908520,919280,685300,517170,979010,821060,780100,420680"
https://store.steampowered.com/app/40960/Stronghold_2_Steam_Edition/,app,40960,Stronghold_2_Steam_Edition,"901735,40970,57690,310470,297920,586910,630890,593490,720040,285310"
https://store.steampowered.com/app/357190/ULTIMATE_MARVEL_VS_CAPCOM_3/,app,357190,ULTIMATE_MARVEL_VS_CAPCOM_3,"242700,45760,383980,838380,544750,307780,553310,262150,261180,716710"
https://store.steampowered.com/app/437920/Tricky_Towers/,app,437920,Tricky_Towers,"815480,95400,257750,829660,655120,296470,200170,35720,335240,652360"
https://store.steampowered.com/app/532790/Vampire_The_Masquerade__Bloodlines_2/,app,532790,Vampire_The_Masquerade__Bloodlines_2,"427290,606280,505230,239250,384110,747340,487720,378648,449800,414700"
https://store.steampowered.com/app/853550/Equilinox/,app,853550,Equilinox,"222730,582270,375950,715050,285310,384190,275100,495560,341710,538810"
https://store.steampowered.com/app/466240/Deceit/,app,466240,Deceit,"331120,314280,352460,521890,434570,386880,365020,261820,967050,414700"
https://store.steampowered.com/app/356400/Thumper/,app,356400,Thumper,"221640,643270,926810,542350,673130,391720,296710,422510,871420,704360"
https://store.steampowered.com/app/449800/Attack_on_Titan__AOT_Wings_of_Freedom/,app,449800,Attack_on_Titan__AOT_Wings_of_Freedom,"427290,349040,7520,280160,388410,55150,626690,532790,606280,115320"
https://store.steampowered.com/app/785170/VEGAS_Movie_Studio_15_Platinum_Steam_Edition/,app,785170,VEGAS_Movie_Studio_15_Platinum_Steam_Edition,"690770,528200,665300,919280,966610,451650,517170,523120,939920,1043250"
https://store.steampowered.com/app/9450/Warhammer_40000_Dawn_of_War__Soulstorm/,app,9450,Warhammer_40000_Dawn_of_War__Soulstorm,"4570,15620,281610,55150,226840,363680,50,405820,298030,204340"
https://store.steampowered.com/app/775940/Rise_of_Liberty/,app,775940,Rise_of_Liberty,"242860,633460,736220,496240,65790,860020,494840,744600,530700,333950"
https://store.steampowered.com/app/996580/Spyro_Reignited_Trilogy/,app,996580,Spyro_Reignited_Trilogy,"219950,731490,493200,584400,405820,278360,345390,71340,544330,200940"
https://store.steampowered.com/app/242860/Verdun/,app,242860,Verdun,"633460,736220,775940,30,12830,530700,2630,238090,7830,65790"
https://store.steampowered.com/app/742300/Mega_Man_11__11/,app,742300,Mega_Man_11__11,"743890,312610,495050,292500,492130,366250,70300,237740,200940,738020"
https://store.steampowered.com/app/498240/Batman__The_Telltale_Series/,app,498240,Batman__The_Telltale_Series,"378660,208650,477740,345390,492630,687260,1041270,209000,427290,532790"
https://store.steampowered.com/app/868360/Project_Hospital/,app,868360,Project_Hospital,"678390,672630,877080,774351,1083300,224500,738610,521150,24780,446800"
https://store.steampowered.com/app/268400/Panzer_Corps/,app,268400,Panzer_Corps,"870520,769950,1076920,10500,312980,314980,370540,672680,312370,896160"
https://store.steampowered.com/app/2300/DOOM_II/,app,2300,DOOM_II,"2290,208200,405820,41700,50,225160,13520,3730,567060,362890"
https://store.steampowered.com/app/344240/Man_O_War_Corsair__Warhammer_Naval_Battles/,app,344240,Man_O_War_Corsair__Warhammer_Naval_Battles,"369530,494430,327860,326410,489460,409590,984070,651020,344890,939670"
https://store.steampowered.com/app/236690/Blood_Bowl_2/,app,236690,Blood_Bowl_2,"216890,553210,760060,15620,583950,322910,603890,929490,247000,226840"
https://store.steampowered.com/app/914620/Mist_Survival/,app,914620,Mist_Survival,"433170,418030,369080,402710,351290,809210,330580,467570,786770,312210"
https://store.steampowered.com/app/641780/The_Drone_Racing_League_Simulator/,app,641780,The_Drone_Racing_League_Simulator,"646910,310560,415200,300380,286570,256370,412880,457330,381750,509420"
https://store.steampowered.com/app/584400/Sonic_Mania/,app,584400,Sonic_Mania,"366250,200940,71162,71163,484930,322170,34270,312610,236450,207490"
https://store.steampowered.com/app/945360/Among_Us/,app,945360,Among_Us,"747620,637120,755800,295670,579840,652360,865980,226100,270550,459830"
https://store.steampowered.com/app/241600/Rogue_Legacy/,app,241600,Rogue_Legacy,"905070,588650,239350,356650,401710,209330,492610,323220,916730,452060"
https://store.steampowered.com/app/362620/Software_Inc/,app,362620,Software_Inc,"521150,606800,598330,672630,280720,848310,780690,1055090,591460,673610"
https://store.steampowered.com/app/418180/Tempest_Pirate_Action_RPG/,app,418180,Tempest_Pirate_Action_RPG,"277590,327860,413710,326410,764670,817460,651020,3920,48190,329430"
https://store.steampowered.com/app/908070/Mystic_Vale/,app,908070,Mystic_Vale,"247000,337150,456670,266510,1055990,1046570,891370,655480,293260,792570"
https://store.steampowered.com/app/1031140/The_Horus_Heresy_Legions/,app,1031140,The_Horus_Heresy_Legions,"591960,329110,886250,907310,790600,478980,438140,345460,293260,792570"
https://store.steampowered.com/app/552440/The_Talos_Principle_VR/,app,552440,The_Talos_Principle_VR,"800200,1081250,261820,582500,651060,536530,676760,967050,521890,400940"
https://store.steampowered.com/app/298050/Master_of_Orion/,app,298050,Master_of_Orion,"226840,362890,510500,788630,40400,281610,38420,10500,252870,333950"
https://store.steampowered.com/app/382900/FINAL_FANTASY_VI/,app,382900,FINAL_FANTASY_VI,"39150,382890,292140,251290,204030,282900,219780,353270,340170,440540"
https://store.steampowered.com/app/310560/DiRT_Rally/,app,310560,DiRT_Rally,"824720,646910,605740,493490,766570,713460,655290,679260,553290,266430"
https://store.steampowered.com/app/301320/NoLimits_2_Roller_Coaster_Simulation/,app,301320,NoLimits_2_Roller_Coaster_Simulation,"252870,367450,446800,333950,397340,493490,313630,232010,318220,386260"
https://store.steampowered.com/app/966680/Red_Matter/,app,966680,Red_Matter,"552440,559330,270130,800200,402260,265950,252550,408520,457130,406860"
https://store.steampowered.com/app/304650/SUNLESS_SEA/,app,304650,SUNLESS_SEA,"437250,904380,505230,250680,871420,384110,334420,365160,568220,494430"
https://store.steampowered.com/app/460790/Bayonetta/,app,460790,Bayonetta,"329050,6550,263620,418340,235460,208670,234080,598700,253980,508190"
https://store.steampowered.com/app/402840/Crusaders_of_the_Lost_Idols/,app,402840,Crusaders_of_the_Lost_Idols,"246420,625860,236110,1082720,393530,320330,591960,346900,329110,588430"
